STATEFP,COUNTYFP,TRACTCE,GEOID,GEOID_Dub,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area
06,059,042203,06059042203,6059042203.000000000000000,422.03,Census Tract 422.03,G5020,S,11051053.000000000000000,0.000000000000000,+33.4866687,-117.6491456,51245.107481322236708,120828008.565598443150520
06,019,004404,06019004404,6019004404.000000000000000,44.04,Census Tract 44.04,G5020,S,2726638.000000000000000,0.000000000000000,+36.8445461,-119.7923640,23615.258842627634294,29482466.430651441216469
06,059,110113,06059110113,6059110113.000000000000000,1101.13,Census Tract 1101.13,G5020,S,3814444.000000000000000,0.000000000000000,+33.8066097,-118.0372135,37286.916180792635714,41650135.363856948912144
06,059,087902,06059087902,6059087902.000000000000000,879.02,Census Tract 879.02,G5020,S,1117651.000000000000000,0.000000000000000,+33.7920140,-117.9916514,14486.272179318413691,12204453.222970778122544
06,059,021912,06059021912,6059021912.000000000000000,219.12,Census Tract 219.12,G5020,S,20068018.000000000000000,4460.000000000000000,+33.8166155,-117.7564056,76476.677514182971208,219168376.241948336362839
06,059,099415,06059099415,6059099415.000000000000000,994.15,Census Tract 994.15,G5020,S,7460915.000000000000000,2285815.000000000000000,+33.6927466,-118.0285018,47988.700251870723150,106474012.225513130426407
06,059,021915,06059021915,6059021915.000000000000000,219.15,Census Tract 219.15,G5020,S,3601772.000000000000000,0.000000000000000,+33.8443691,-117.8115619,34752.247154851233063,39321920.788941137492657
06,059,001601,06059001601,6059001601.000000000000000,16.01,Census Tract 16.01,G5020,S,5037525.000000000000000,0.000000000000000,+33.9022276,-117.9223002,38101.925366365714581,54983701.547054819762707
06,059,021820,06059021820,6059021820.000000000000000,218.20,Census Tract 218.20,G5020,S,1998706.000000000000000,0.000000000000000,+33.8764202,-117.8282549,23492.805506603865069,21817815.582380231469870
06,059,001602,06059001602,6059001602.000000000000000,16.02,Census Tract 16.02,G5020,S,4248664.000000000000000,0.000000000000000,+33.8908937,-117.9021285,33599.891773178736912,46375544.853948324918747
06,059,062643,06059062643,6059062643.000000000000000,626.43,Census Tract 626.43,G5020,S,18821725.000000000000000,1549909.000000000000000,+33.5950576,-117.8291306,91313.256081998537411,222637523.944107115268707
06,059,042320,06059042320,6059042320.000000000000000,423.20,Census Tract 423.20,G5020,S,3042794.000000000000000,0.000000000000000,+33.5707126,-117.7106408,33791.478141481304192,33256915.232246879488230
06,037,141303,06037141303,6037141303.000000000000000,1413.03,Census Tract 1413.03,G5020,S,262757.000000000000000,0.000000000000000,+34.1549446,-118.4552465,7142.703053079906567,2865096.226962076965719
06,037,186202,06037186202,6037186202.000000000000000,1862.02,Census Tract 1862.02,G5020,S,408258.000000000000000,0.000000000000000,+34.1200290,-118.2241896,11122.488635218363925,4452229.055035794153810
06,037,188202,06037188202,6037188202.000000000000000,1882.02,Census Tract 1882.02,G5020,S,758731.000000000000000,0.000000000000000,+34.1163982,-118.2797464,11831.030480229164823,8274411.341265796683729
06,037,189905,06037189905,6037189905.000000000000000,1899.05,Census Tract 1899.05,G5020,S,258366.000000000000000,0.000000000000000,+34.1006030,-118.3515882,7022.590423032132094,2817799.140376219525933
06,001,404700,06001404700,6001404700.000000000000000,4047,Census Tract 4047,G5020,S,1200168.000000000000000,0.000000000000000,+37.8133426,-122.2069935,16527.117400141509279,12951052.084509856998920
06,001,404800,06001404800,6001404800.000000000000000,4048,Census Tract 4048,G5020,S,628405.000000000000000,0.000000000000000,+37.8055076,-122.2131962,12487.206379254719650,6781249.801118717528880
06,001,405200,06001405200,6001405200.000000000000000,4052,Census Tract 4052,G5020,S,858122.000000000000000,0.000000000000000,+37.8052770,-122.2433878,13236.875065896467277,9260142.502580029889941
06,001,405500,06001405500,6001405500.000000000000000,4055,Census Tract 4055,G5020,S,411721.000000000000000,0.000000000000000,+37.7982821,-122.2432790,9779.032211852983892,4443023.066690918989480
06,001,450750,06001450750,6001450750.000000000000000,4507.50,Census Tract 4507.50,G5020,S,1661234.000000000000000,0.000000000000000,+37.7054837,-121.8610693,18834.353586343913776,17929931.522484846413136
06,001,451403,06001451403,6001451403.000000000000000,4514.03,Census Tract 4514.03,G5020,S,679874.000000000000000,0.000000000000000,+37.6912319,-121.7842461,11369.953080402312480,7338157.304317492060363
06,019,004405,06019004405,6019004405.000000000000000,44.05,Census Tract 44.05,G5020,S,2369660.000000000000000,54706.000000000000000,+36.8579529,-119.7742267,20381.729669712840405,26213216.969733834266663
06,037,602504,06037602504,6037602504.000000000000000,6025.04,Census Tract 6025.04,G5020,S,321449.000000000000000,0.000000000000000,+33.9055479,-118.3373323,7960.613945943925501,3508503.793664086610079
06,037,241002,06037241002,6037241002.000000000000000,2410.02,Census Tract 2410.02,G5020,S,707355.000000000000000,0.000000000000000,+33.9252619,-118.2614024,13107.196925360080058,7719970.114459519274533
06,037,262604,06037262604,6037262604.000000000000000,2626.04,Census Tract 2626.04,G5020,S,5670209.000000000000000,335774.000000000000000,+34.0518499,-118.5493541,54898.517283763423620,65515366.386464782059193
06,037,262802,06037262802,6037262802.000000000000000,2628.02,Census Tract 2628.02,G5020,S,3327356.000000000000000,83103.000000000000000,+34.0458645,-118.5024565,40704.532723513053497,37203819.059357106685638
06,037,267403,06037267403,6037267403.000000000000000,2674.03,Census Tract 2674.03,G5020,S,245515.000000000000000,0.000000000000000,+34.0475447,-118.4565771,7884.329497428502691,2678177.996190790552646
06,019,005301,06019005301,6019005301.000000000000000,53.01,Census Tract 53.01,G5020,S,1940426.000000000000000,0.000000000000000,+36.7977186,-119.7678173,21207.090024537406862,20983663.672388527542353
06,019,005302,06019005302,6019005302.000000000000000,53.02,Census Tract 53.02,G5020,S,1949852.000000000000000,0.000000000000000,+36.8049491,-119.7677716,21232.799774057111790,21085206.150057762861252
06,019,005304,06019005304,6019005304.000000000000000,53.04,Census Tract 53.04,G5020,S,1609106.000000000000000,0.000000000000000,+36.8049361,-119.7429697,18633.583659299634746,17400484.960161387920380
06,019,005305,06019005305,6019005305.000000000000000,53.05,Census Tract 53.05,G5020,S,1471714.000000000000000,102661.000000000000000,+36.7953213,-119.7449699,18457.128369756541360,17025226.036620203405619
06,001,405100,06001405100,6001405100.000000000000000,4051,Census Tract 4051,G5020,S,1256531.000000000000000,0.000000000000000,+37.8114250,-122.2322365,17117.426385585411481,13559306.879080018028617
06,001,404900,06001404900,6001404900.000000000000000,4049,Census Tract 4049,G5020,S,1011185.000000000000000,0.000000000000000,+37.8041422,-122.2215059,16927.773014332178718,10911861.032956473529339
06,037,980003,06037980003,6037980003.000000000000000,9800.03,Census Tract 9800.03,G5020,S,191886296.000000000000000,1178373.000000000000000,+34.8099855,-117.9667196,274168.491226301295683,2100175262.299713611602783
06,037,980007,06037980007,6037980007.000000000000000,9800.07,Census Tract 9800.07,G5020,S,2401375.000000000000000,303691.000000000000000,+33.7665067,-118.1007304,24319.064361775024736,29541955.685594998300076
06,037,980009,06037980009,6037980009.000000000000000,9800.09,Census Tract 9800.09,G5020,S,20912226.000000000000000,356889.000000000000000,+34.1276072,-118.2963873,81658.171829883664032,231932897.637725353240967
06,037,296901,06037296901,6037296901.000000000000000,2969.01,Census Tract 2969.01,G5020,S,617328.000000000000000,0.000000000000000,+33.7301628,-118.2945655,11437.031211986241033,6742751.139586883597076
06,037,123902,06037123902,6037123902.000000000000000,1239.02,Census Tract 1239.02,G5020,S,664412.000000000000000,0.000000000000000,+34.1758783,-118.3922288,11770.885235037949315,7244097.685943260788918
06,037,134522,06037134522,6037134522.000000000000000,1345.22,Census Tract 1345.22,G5020,S,615306.000000000000000,0.000000000000000,+34.2046744,-118.6017183,10342.027148307714015,6707963.902946574613452
06,037,192001,06037192001,6037192001.000000000000000,1920.01,Census Tract 1920.01,G5020,S,530779.000000000000000,0.000000000000000,+34.0852271,-118.3472967,11669.611803469984807,5789146.569581814110279
06,037,211122,06037211122,6037211122.000000000000000,2111.22,Census Tract 2111.22,G5020,S,365553.000000000000000,0.000000000000000,+34.0726794,-118.2892234,8329.116683478889172,3987255.080418810714036
06,037,104822,06037104822,6037104822.000000000000000,1048.22,Census Tract 1048.22,G5020,S,604352.000000000000000,0.000000000000000,+34.2458703,-118.4209447,13856.845732039568247,6587518.891548688523471
06,059,063808,06059063808,6059063808.000000000000000,638.08,Census Tract 638.08,G5020,S,735860.000000000000000,0.000000000000000,+33.6552422,-117.9255685,12026.394291642820463,8039932.268710374832153
06,059,062645,06059062645,6059062645.000000000000000,626.45,Census Tract 626.45,G5020,S,5588092.000000000000000,167243.000000000000000,+33.6150925,-117.8392990,32738.444425070309080,62892224.617110155522823
06,059,088702,06059088702,6059088702.000000000000000,887.02,Census Tract 887.02,G5020,S,1413868.000000000000000,0.000000000000000,+33.7703805,-117.9579741,16856.615713153521938,15440422.364572141319513
06,097,151602,06097151602,6097151602.000000000000000,1516.02,Census Tract 1516.02,G5020,S,33113703.000000000000000,228016.000000000000000,+38.4218634,-122.5985465,103295.892465308352257,359437799.058142364025116
06,097,150607,06097150607,6097150607.000000000000000,1506.07,Census Tract 1506.07,G5020,S,11093822.000000000000000,0.000000000000000,+38.2766586,-122.6437522,54715.611209539230913,119621674.411773920059204
06,097,150610,06097150610,6097150610.000000000000000,1506.10,Census Tract 1506.10,G5020,S,1349445.000000000000000,0.000000000000000,+38.2654848,-122.6401777,22612.326771773212386,14550947.342245124280453
06,097,153809,06097153809,6097153809.000000000000000,1538.09,Census Tract 1538.09,G5020,S,4088670.000000000000000,0.000000000000000,+38.5331527,-122.7812918,27651.486339024460904,44070637.521529048681259
06,097,153104,06097153104,6097153104.000000000000000,1531.04,Census Tract 1531.04,G5020,S,1711349.000000000000000,0.000000000000000,+38.4288774,-122.7274638,26337.856379153960006,18448898.070900950580835
06,001,405401,06001405401,6001405401.000000000000000,4054.01,Census Tract 4054.01,G5020,S,313930.000000000000000,0.000000000000000,+37.7965384,-122.2494562,8122.113056558528115,3387757.695718658622354
06,013,302010,06013302010,6013302010.000000000000000,3020.10,Census Tract 3020.10,G5020,S,6923414.000000000000000,0.000000000000000,+37.9836752,-121.7306322,38673.347765944636194,74688473.551080361008644
06,065,043822,06065043822,6065043822.000000000000000,438.22,Census Tract 438.22,G5020,S,110179412.000000000000000,32099.000000000000000,+33.9237216,-117.0690434,231087.686536801251350,1202824378.048918485641479
06,065,043823,06065043823,6065043823.000000000000000,438.23,Census Tract 438.23,G5020,S,37680890.000000000000000,515429.000000000000000,+33.9802041,-117.0778252,126079.605392314988421,416776364.871047914028168
06,065,044517,06065044517,6065044517.000000000000000,445.17,Census Tract 445.17,G5020,S,7915178.000000000000000,0.000000000000000,+33.9822916,-116.5360206,50170.899867878062651,86365171.196775838732719
06,065,044520,06065044520,6065044520.000000000000000,445.20,Census Tract 445.20,G5020,S,138692103.000000000000000,0.000000000000000,+33.8530222,-116.3795881,244204.257145953539293,1514102081.502434015274048
06,065,044606,06065044606,6065044606.000000000000000,446.06,Census Tract 446.06,G5020,S,38817528.000000000000000,2256410.000000000000000,+33.8736418,-116.6237071,149672.580110625363886,448361257.817323148250580
06,065,045121,06065045121,6065045121.000000000000000,451.21,Census Tract 451.21,G5020,S,9558410.000000000000000,75551.000000000000000,+33.6936573,-116.2807908,47303.962169126112713,105243751.473126932978630
06,037,650604,06037650604,6037650604.000000000000000,6506.04,Census Tract 6506.04,G5020,S,515410.000000000000000,0.000000000000000,+33.8403645,-118.3491229,9556.880408120136053,5627023.558639698661864
06,037,901210,06037901210,6037901210.000000000000000,9012.10,Census Tract 9012.10,G5020,S,22657598.000000000000000,422168.000000000000000,+34.6789981,-118.3864277,100931.139266847661929,251172163.038438856601715
06,037,910101,06037910101,6037910101.000000000000000,9101.01,Census Tract 9101.01,G5020,S,61012023.000000000000000,267845.000000000000000,+34.6056671,-118.0270881,139297.033979762345552,667054101.690178632736206
06,037,269602,06037269602,6037269602.000000000000000,2696.02,Census Tract 2696.02,G5020,S,290591.000000000000000,0.000000000000000,+34.0432688,-118.3844820,7375.403352239348351,3169982.000928729772568
06,037,271901,06037271901,6037271901.000000000000000,2719.01,Census Tract 2719.01,G5020,S,637161.000000000000000,21017.000000000000000,+34.0131825,-118.4231336,10780.566175289763123,7180676.268697192892432
06,037,302003,06037302003,6037302003.000000000000000,3020.03,Census Tract 3020.03,G5020,S,237181.000000000000000,0.000000000000000,+34.1487828,-118.2439771,6660.727910636753222,2586253.591761875897646
06,037,115103,06037115103,6037115103.000000000000000,1151.03,Census Tract 1151.03,G5020,S,1518656.000000000000000,0.000000000000000,+34.2438279,-118.5274502,22397.845186681905034,16553636.843906166031957
06,037,125401,06037125401,6037125401.000000000000000,1254.01,Census Tract 1254.01,G5020,S,397783.000000000000000,0.000000000000000,+34.1626066,-118.3743046,10177.679203367091759,4337264.251886105164886
06,037,127605,06037127605,6037127605.000000000000000,1276.05,Census Tract 1276.05,G5020,S,644917.000000000000000,3699.000000000000000,+34.1897270,-118.4847378,10636.776166708483288,7071502.619701887480915
06,037,400404,06037400404,6037400404.000000000000000,4004.04,Census Tract 4004.04,G5020,S,15826776.000000000000000,330968.000000000000000,+34.1534502,-117.8288976,71131.832093497636379,176178623.215776562690735
06,113,010402,06113010402,6113010402.000000000000000,104.02,Census Tract 104.02,G5020,S,19259099.000000000000000,1218021.000000000000000,+38.5075686,-121.5653106,75526.284119444288081,220724668.526575297117233
06,007,001703,06007001703,6007001703.000000000000000,17.03,Census Tract 17.03,G5020,S,3830135.000000000000000,1351.000000000000000,+39.8262662,-121.6019972,36211.381764674115402,41245608.648478947579861
06,037,117102,06037117102,6037117102.000000000000000,1171.02,Census Tract 1171.02,G5020,S,1032683.000000000000000,6067.000000000000000,+34.2481946,-118.4598237,13815.116653345330633,11322449.337249306961894
06,037,119341,06037119341,6037119341.000000000000000,1193.41,Census Tract 1193.41,G5020,S,326366.000000000000000,0.000000000000000,+34.2371666,-118.4458756,8412.739954468455835,3557561.473522199317813
06,037,120106,06037120106,6037120106.000000000000000,1201.06,Census Tract 1201.06,G5020,S,205877.000000000000000,415.000000000000000,+34.2226265,-118.4563815,6111.323096554610856,2248801.642989802174270
06,037,122121,06037122121,6037122121.000000000000000,1221.21,Census Tract 1221.21,G5020,S,411960.000000000000000,0.000000000000000,+34.2142143,-118.3705556,12084.949671274338471,4490957.999292612075806
